chartId,stack,family,heroPosition,villainPosition,hand,appAction,sourceAction,sourceStatus,sourceFile,sourceReference,cellSource,matchYesNo,isHighRiskHand,changedYesNo,reason
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,A9o,FOLD,FOLD,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,A8o,FOLD,FOLD,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,A7o,FOLD,FOLD,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,A6o,FOLD,FOLD,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,A5o,FOLD,FOLD,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,A4o,FOLD,FOLD,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,A3o,FOLD,FOLD,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,A2o,FOLD,FOLD,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,KQs,JAM,JAM,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,KJs,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,KTs,FOLD,FOLD,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,K9s,FOLD,FOLD,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,KQo,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,KJo,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,KTo,FOLD,FOLD,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,QJs,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,QTs,FOLD,FOLD,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,Q9s,FOLD,FOLD,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,QJo,JAM,JAM,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,QTo,FOLD,FOLD,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,JTs,FOLD,FOLD,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,J9s,FOLD,FOLD,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,JTo,JAM,JAM,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,T9s,FOLD,FOLD,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,98s,FOLD,FOLD,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,87s,FOLD,FOLD,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,76s,FOLD,FOLD,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,65s,FOLD,FOLD,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:SB_vs_BTN,25,VS_LP_RFI,SB,BTN,54s,FOLD,FOLD,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key SB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,AA,JAM,JAM,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,KK,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,QQ,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,JJ,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,TT,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,99,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,88,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,77,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,66,JAM,JAM,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,55,JAM,JAM,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,44,JAM,JAM,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,33,JAM,JAM,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,22,FOLD,FOLD,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,AKs,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,AQs,THREE_BET,THREE_BET,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,AJs,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,ATs,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,A9s,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,A8s,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,A7s,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,A6s,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,A5s,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,A4s,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,A3s,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,A2s,FOLD,FOLD,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,AKo,JAM,JAM,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,AQo,JAM,JAM,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,AJo,JAM,JAM,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,ATo,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,A9o,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,A8o,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,A7o,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,A6o,JAM,JAM,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,A5o,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,A4o,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,A3o,JAM,JAM,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,A2o,JAM,JAM,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,KQs,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,KJs,THREE_BET,THREE_BET,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,KTs,THREE_BET,THREE_BET,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,K9s,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,KQo,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,KJo,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,KTo,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,QJs,JAM,JAM,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,QTs,THREE_BET,THREE_BET,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,Q9s,THREE_BET,THREE_BET,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,QJo,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,QTo,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,JTs,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,J9s,THREE_BET,THREE_BET,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,JTo,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,T9s,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,98s,JAM,JAM,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,87s,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,76s,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,65s,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:BB_vs_BTN,25,VS_LP_RFI,BB,BTN,54s,CALL,CALL,source_backed,25bb-gto-charts.pdf,Imported from 25bb-gto-charts.pdf using chart key BB_vs_BTN.,imported,yes,true,no,Exact imported source cell matches the app matrix.
25:UTG_vs_UTG1_3bet,25,VS_3BET,UTG,UTG1,AA,JAM,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
25:UTG_vs_UTG1_3bet,25,VS_3BET,UTG,UTG1,KK,JAM,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
25:UTG_vs_UTG1_3bet,25,VS_3BET,UTG,UTG1,QQ,JAM,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
25:UTG_vs_UTG1_3bet,25,VS_3BET,UTG,UTG1,JJ,JAM,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
25:UTG_vs_UTG1_3bet,25,VS_3BET,UTG,UTG1,TT,JAM,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
25:UTG_vs_UTG1_3bet,25,VS_3BET,UTG,UTG1,99,JAM,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
25:UTG_vs_UTG1_3bet,25,VS_3BET,UTG,UTG1,88,JAM,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
25:UTG_vs_UTG1_3bet,25,VS_3BET,UTG,UTG1,77,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
25:UTG_vs_UTG1_3bet,25,VS_3BET,UTG,UTG1,66,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
25:UTG_vs_UTG1_3bet,25,VS_3BET,UTG,UTG1,55,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
25:UTG_vs_UTG1_3bet,25,VS_3BET,UTG,UTG1,44,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
25:UTG_vs_UTG1_3bet,25,VS_3BET,UTG,UTG1,33,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
25:UTG_vs_UTG1_3bet,25,VS_3BET,UTG,UTG1,22,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
25:UTG_vs_UTG1_3bet,25,VS_3BET,UTG,UTG1,AKs,JAM,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
25:UTG_vs_UTG1_3bet,25,VS_3BET,UTG,UTG1,AQs,JAM,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
25:UTG_vs_UTG1_3bet,25,VS_3BET,UTG,UTG1,AJs,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
25:UTG_vs_UTG1_3bet,25,VS_3BET,UTG,UTG1,ATs,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
25:UTG_vs_UTG1_3bet,25,VS_3BET,UTG,UTG1,A9s,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
25:UTG_vs_UTG1_3bet,25,VS_3BET,UTG,UTG1,A8s,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
25:UTG_vs_UTG1_3bet,25,VS_3BET,UTG,UTG1,A7s,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
25:UTG_vs_UTG1_3bet,25,VS_3BET,UTG,UTG1,A6s,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
25:UTG_vs_UTG1_3bet,25,VS_3BET,UTG,UTG1,A5s,JAM,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
25:UTG_vs_UTG1_3bet,25,VS_3BET,UTG,UTG1,A4s,JAM,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
25:UTG_vs_UTG1_3bet,25,VS_3BET,UTG,UTG1,A3s,CALL,,simplified_population,,Shared OOP vs IP 3-Bet family. Practical simplified population layer only; not an exact PDF chart.,generated,n_a,true,n_a,No exact source cell exists for this simplified population node. It remains study-only by default.
